# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
193 1920 1209 -7.36428e-05 3.28912e-05 2.14767e-05
194 1930 1208 -7.23911e-05 3.20077e-05 3.067e-05
195 1940 1207 -7.00863e-05 3.31121e-05 3.56744e-05
196 1950 1206 -7.06918e-05 2.8258e-05 3.69146e-05
197 1960 1205 -7.36049e-05 1.44185e-05 3.76937e-05
198 1970 1204 -7.43063e-05 -2.48197e-06 4.26075e-05
199 1980 1203 -7.06442e-05 -1.52533e-05 5.35523e-05
200 1990 1202 -6.68187e-05 -2.29553e-05 6.78236e-05
16000 200
1 0 1601 0.000643411 0.000675575 0.000778245
2 10 1600 0.000600684 0.000635856 0.000734277
3 20 1599 0.000508901 0.000548694 0.000639164
4 30 1598 0.000428374 0.000469468 0.000555476
5 40 1597 0.000381569 0.000418719 0.000505345
6 50 1596 0.000352359 0.000382571 0.000472544
7 60 1595 0.000321476 0.000344905 0.000439243
8 70 1594 0.000286441 0.000304578 0.000402386
9 80 1593 0.000254505 0.000268052 0.00036596
10 90 1592 0.000230019 0.000237214 0.000332358
11 100 1591 0.0002115 0.000208859 0.000301878
12 110 1590 0.00019628 0.000181543 0.000274788
13 120 1589 0.000183578 0.000157706 0.000251816
14 130 1588 0.000172722 0.000139319 0.000234174
15 140 1587 0.000161746 0.000124723 0.000222278
16 150 1586 0.000149745 0.00011052 0.000213311
17 160 1585 0.000139682 9.52589e-05 0.000202626
18 170 1584 0.000136064 8.06269e-05 0.000188691
19 180 1583 0.000139112 6.97951e-05 0.000173264
20 190 1582 0.000144018 6.50936e-05 0.000156762
21 200 1581 0.000146411 6.57689e-05 0.000138878
22 210 1580 0.000146294 6.74108e-05 0.000122165
23 220 1579 0.000146441 6.50698e-05 0.000109371
24 230 1578 0.000147877 5.76146e-05 9.9649e-05
25 240 1577 0.000148796 4.79998e-05 9.10615e-05
26 250 1576 0.000147391 3.94555e-05 8.4144e-05
27 260 1575 0.000143811 3.27836e-05 8.11346e-05
28 270 1574 0.000139945 2.73234e-05 8.24286e-05
29 280 1573 0.000137199 2.28082e-05 8.46724e-05
30 290 1572 0.000135416 1.86793e-05 8.34514e-05
31 300 1571 0.000134561 1.26584e-05 7.83142e-05
32 310 1570 0.000135603 2.84005e-06 7.30379e-05
33 320 1569 0.000139103 -8.63377e-06 7.03225e-05
34 330 1568 0.000144435 -1.64869e-05 6.84903e-05
35 340 1567 0.000150393 -1.79371e-05 6.36348e-05
36 350 1566 0.000155008 -1.52041e-05 5.46335e-05
37 360 1565 0.00015542 -1.21204e-05 4.49011e-05
38 370 1564 0.000150579 -1.02953e-05 3.86593e-05
39 380 1563 0.000143505 -8.50068e-06 3.72904e-05
40 390 1562 0.00013844 -5.00113e-06 3.99627e-05
41 400 1561 0.000135938 -1.73241e-07 4.40142e-05
42 410 1560 0.000132623 3.64893e-06 4.54314e-05
43 420 1559 0.000125341 5.10125e-06 4.1923e-05
44 430 1558 0.000114151 5.81008e-06 3.48421e-05
45 440 1557 0.000102077 8.32352e-06 2.71095e-05
46 450 1556 9.17456e-05 1.38465e-05 1.96573e-05
47 460 1555 8.32229e-05 2.27627e-05 1.20339e-05
48 470 1554 7.61664e-05 3.45558e-05 5.6677e-06
49 480 1553 7.13626e-05 4.69839e-05 2.22792e-06
50 490 1552 6.83429e-05 5.72199e-05 -1.79341e-07
51 500 1551 6.35014e-05 6.33901e-05 -4.53926e-06
52 510 1550 5.3922e-05 6.51561e-05 -9.26595e-06
53 520 1549 4.18718e-05 6.35306e-05 -9.34068e-06
54 530 1548 3.21048e-05 6.08306e-05 -2.79916e-06
55 540 1547 2.57008e-05 6.01881e-05 7.35065e-06
56 550 1546 1.97857e-05 6.30542e-05 1.69401e-05
57 560 1545 1.20927e-05 6.75484e-05 2.35744e-05
58 570 1544 4.14081e-06 7.00775e-05 2.68284e-05
59 580 1543 -6.4564e-08 6.87455e-05 2.82948e-05
60 590 1542 1.98679e-06 6.50193e-05 3.05912e-05
61 600 1541 8.56701e-06 6.18626e-05 3.44624e-05
62 610 1540 1.52948e-05 6.09076e-05 3.73064e-05
63 620 1539 1.98928e-05 6.19035e-05 3.58623e-05
64 630 1538 2.36225e-05 6.40283e-05 2.96108e-05
65 640 1537 2.83405e-05 6.65191e-05 1.95475e-05
66 650 1536 3.47583e-05 6.89925e-05 6.34158e-06
67 660 1535 4.30029e-05 7.15941e-05 -8.12209e-06
68 670 1534 5.26634e-05 7.38944e-05 -2.07495e-05
69 680 1533 6.26585e-05 7.48291e-05 -3.03962e-05
70 690 1532 7.18531e-05 7.37063e-05 -3.78501e-05
71 700 1531 7.84126e-05 7.03488e-05 -4.25519e-05
72 710 1530 8.002e-05 6.51658e-05 -4.36113e-05
73 720 1529 7.67619e-05 5.87849e-05 -4.35924e-05
74 730 1528 7.37005e-05 5.14911e-05 -4.5568e-05
75 740 1527 7.65224e-05 4.38239e-05 -4.80079e-05
76 750 1526 8.49154e-05 3.79578e-05 -4.75281e-05
77 760 1525 9.29406e-05 3.65582e-05 -4.56192e-05
78 770 1524 9.59059e-05 3.916e-05 -4.75059e-05
79 780 1523 9.44873e-05 4.1894e-05 -5.44235e-05
80 790 1522 9.21882e-05 4.22092e-05 -6.14447e-05
81 800 1521 9.03313e-05 4.2525e-05 -6.45429e-05
82 810 1520 8.64944e-05 4.70625e-05 -6.52658e-05
83 820 1519 7.79498e-05 5.58196e-05 -6.64091e-05
84 830 1518 6.56597e-05 6.44676e-05 -6.72737e-05
85 840 1517 5.40156e-05 7.05105e-05 -6.5939e-05
86 850 1516 4.59509e-05 7.62573e-05 -6.30993e-05
87 860 1515 4.07951e-05 8.38302e-05 -6.04376e-05
88 870 1514 3.71201e-05 9.06076e-05 -5.75912e-05
89 880 1513 3.46844e-05 9.17607e-05 -5.2339e-05
90 890 1512 3.31497e-05 8.59391e-05 -4.36615e-05
91 900 1511 3.05156e-05 7.67043e-05 -3.43712e-05
92 910 1510 2.43548e-05 6.86734e-05 -2.88555e-05
93 920 1509 1.54594e-05 6.36546e-05 -2.7936e-05
94 930 1508 7.05217e-06 6.01327e-05 -2.8065e-05
95 940 1507 6.20981e-07 5.59285e-05 -2.66178e-05
96 950 1506 -4.57074e-06 5.13225e-05 -2.51494e-05
97 960 1505 -9.35473e-06 4.84496e-05 -2.58234e-05
98 970 1504 -1.37149e-05 4.78661e-05 -2.70995e-05
99 980 1503 -1.79314e-05 4.80259e-05 -2.52671e-05
100 990 1502 -2.32306e-05 4.8389e-05 -1.94752e-05
101 1000 1501 -3.05629e-05 5.05414e-05 -1.28673e-05
102 1010 1500 -3.81875e-05 5.49524e-05 -8.12131e-06
103 1020 1499 -4.3078e-05 5.91953e-05 -3.63912e-06
104 1030 1498 -4.48021e-05 6.0095e-05 3.62294e-06
105 1040 1497 -4.53763e-05 5.692e-05 1.35466e-05
106 1050 1496 -4.61516e-05 5.25097e-05 2.35142e-05
107 1060 1495 -4.70817e-05 5.03112e-05 3.3082e-05
108 1070 1494 -4.82096e-05 5.07202e-05 4.44441e-05
109 1080 1493 -4.98095e-05 5.20542e-05 5.7712e-05
110 1090 1492 -5.14517e-05 5.3725e-05 6.83638e-05
111 1100 1491 -5.16732e-05 5.54587e-05 7.06417e-05
112 1110 1490 -4.90545e-05 5.46585e-05 6.3366e-05
113 1120 1489 -4.39009e-05 4.79316e-05 5.14516e-05
114 1130 1488 -3.8008e-05 3.53589e-05 4.12115e-05
115 1140 1487 -3.32688e-05 2.15227e-05 3.45226e-05
116 1150 1486 -3.03375e-05 1.17904e-05 2.91913e-05
117 1160 1485 -2.81411e-05 7.17631e-06 2.4102e-05
118 1170 1484 -2.61133e-05 3.22922e-06 2.0591e-05
119 1180 1483 -2.75933e-05 -4.27203e-06 1.87203e-05
120 1190 1482 -3.74124e-05 -1.41686e-05 1.65747e-05
121 1200 1481 -5.4855e-05 -2.20916e-05 1.41053e-05
122 1210 1480 -7.22367e-05 -2.52737e-05 1.40869e-05
123 1220 1479 -8.21499e-05 -2.3987e-05 1.80047e-05
124 1230 1478 -8.47709e-05 -2.07224e-05 2.28614e-05
125 1240 1477 -8.64715e-05 -1.86919e-05 2.42521e-05
126 1250 1476 -9.10406e-05 -1.94248e-05 2.10879e-05
127 1260 1475 -9.4815e-05 -2.15344e-05 1.4947e-05
128 1270 1474 -9.25204e-05 -2.23605e-05 7.99692e-06
129 1280 1473 -8.51636e-05 -2.05424e-05 2.76783e-06
130 1290 1472 -7.76206e-05 -1.67802e-05 4.50009e-07
131 1300 1471 -7.12702e-05 -1.26028e-05 -1.16755e-06
132 1310 1470 -6.42174e-05 -9.2363e-06 -5.37268e-06
133 1320 1469 -5.68758e-05 -7.63788e-06 -1.24582e-05
134 1330 1468 -5.19024e-05 -9.39434e-06 -1.95162e-05
135 1340 1467 -4.96738e-05 -1.53208e-05 -2.36171e-05
136 1350 1466 -4.80699e-05 -2.26145e-05 -2.45595e-05
137 1360 1465 -4.6133e-05 -2.61558e-05 -2.47695e-05
138 1370 1464 -4.5543e-05 -2.41223e-05 -2.6435e-05
139 1380 1463 -4.83715e-05 -2.06565e-05 -2.86656e-05
140 1390 1462 -5.32815e-05 -2.0843e-05 -2.85238e-05
141 1400 1461 -5.67101e-05 -2.47546e-05 -2.55268e-05
142 1410 1460 -5.83682e-05 -2.79252e-05 -2.33685e-05
143 1420 1459 -6.12269e-05 -2.64693e-05 -2.49579e-05
144 1430 1458 -6.6246e-05 -2.07919e-05 -2.83194e-05
145 1440 1457 -7.04115e-05 -1.44503e-05 -3.01417e-05
146 1450 1456 -6.93725e-05 -1.10866e-05 -3.08991e-05
147 1460 1455 -6.18473e-05 -1.29655e-05 -3.37922e-05
148 1470 1454 -5.19823e-05 -1.94514e-05 -4.01417e-05
149 1480 1453 -4.57858e-05 -2.59937e-05 -4.76366e-05
150 1490 1452 -4.41273e-05 -2.73473e-05 -5.34129e-05
151 1500 1451 -4.19677e-05 -2.26457e-05 -5.69503e-05
152 1510 1450 -3.49883e-05 -1.54286e-05 -5.9254e-05
153 1520 1449 -2.41948e-05 -9.17811e-06 -6.15915e-05
154 1530 1448 -1.38641e-05 -4.56559e-06 -6.49733e-05
155 1540 1447 -7.50263e-06 -5.44945e-07 -6.91447e-05
156 1550 1446 -5.3065e-06 3.36906e-06 -7.18834e-05
157 1560 1445 -3.57008e-06 7.90641e-06 -7.01319e-05
158 1570 1444 2.07609e-06 1.53302e-05 -6.33967e-05
159 1580 1443 1.19859e-05 2.639e-05 -5.54343e-05
160 1590 1442 2.18447e-05 3.85675e-05 -5.01782e-05
161 1600 1441 2.68931e-05 4.90294e-05 -4.74566e-05
162 1610 1440 2.58521e-05 5.65585e-05 -4.50406e-05
163 1620 1439 2.13591e-05 6.0554e-05 -4.29074e-05
164 1630 1438 1.7569e-05 6.14691e-05 -4.41909e-05
165 1640 1437 1.56938e-05 6.14618e-05 -5.12054e-05
166 1650 1436 1.353e-05 6.23556e-05 -6.05321e-05
167 1660 1435 9.08585e-06 6.4124e-05 -6.52928e-05
168 1670 1434 1.64793e-06 6.59588e-05 -6.27457e-05
169 1680 1433 -1.02385e-05 6.69724e-05 -5.64712e-05
170 1690 1432 -2.79606e-05 6.61917e-05 -5.11534e-05
171 1700 1431 -4.81718e-05 6.31662e-05 -4.89181e-05
172 1710 1430 -6.2971e-05 5.88613e-05 -4.95969e-05
173 1720 1429 -6.77321e-05 5.53114e-05 -5.16002e-05
174 1730 1428 -6.64008e-05 5.34337e-05 -5.34638e-05
175 1740 1427 -6.65466e-05 5.20087e-05 -5.54997e-05
176 1750 1426 -7.12898e-05 4.91908e-05 -5.93442e-05
177 1760 1425 -7.71743e-05 4.38701e-05 -6.53869e-05
178 1770 1424 -7.83699e-05 3.64302e-05 -7.10264e-05
179 1780 1423 -7.28862e-05 2.94498e-05 -7.31361e-05
180 1790 1422 -6.50892e-05 2.59212e-05 -7.15332e-05
181 1800 1421 -6.17854e-05 2.57398e-05 -6.84431e-05
182 1810 1420 -6.49656e-05 2.57277e-05 -6.56379e-05
183 1820 1419 -6.89978e-05 2.38564e-05 -6.37527e-05
184 1830 1418 -6.6569e-05 2.13123e-05 -6.22747e-05
185 1840 1417 -5.65487e-05 1.94213e-05 -5.86364e-05
186 1850 1416 -4.44956e-05 1.69905e-05 -5.10508e-05
187 1860 1415 -3.64852e-05 1.31114e-05 -4.24565e-05
188 1870 1414 -3.45977e-05 1.07818e-05 -3.74681e-05
189 1880 1413 -3.78348e-05 1.33843e-05 -3.55823e-05
190 1890 1412 -4.43231e-05 1.88412e-05 -3.21288e-05
191 1900 1411 -5.17797e-05 2.16882e-05 -2.45889e-05
192 1910 1410 -5.74488e-05 1.99228e-05 -1.47674e-05
193 1920 1409 -5.91172e-05 1.70809e-05 -6.02164e-06
194 1930 1408 -5.72664e-05 1.72296e-05 -3.42701e-07
195 1940 1407 -5.53438e-05 1.83073e-05 2.30548e-06
196 1950 1406 -5.67624e-05 1.37564e-05 2.79392e-06
197 1960 1405 -6.15269e-05 1.69194e-06 2.52056e-06
198 1970 1404 -6.64201e-05 -1.23686e-05 4.59946e-06
199 1980 1403 -6.84257e-05 -2.29133e-05 1.18087e-05
200 1990 1402 -6.84239e-05 -3.0617e-05 2.3118e-05
18000 200
1 0 1801 0.000636038 0.000702802 0.000738443
2 10 1800 0.00059338 0.000662449 0.000695224
3 20 1799 0.000500974 0.000573693 0.000601522
4 30 1798 0.000420085 0.000493118 0.000518429
5 40 1797 0.000374314 0.000442511 0.000467693
6 50 1796 0.000347828 0.000408126 0.000433641
7 60 1795 0.000320183 0.000372552 0.000398759
8 70 1794 0.000287047 0.000332757 0.000360078
9 80 1793 0.000254839 0.000294571 0.000322273
10 90 1792 0.000228766 0.000261637 0.000288621
11 100 1791 0.000208965 0.000233355 0.000259328
12 110 1790 0.000193627 0.000208771 0.000233681
13 120 1789 0.000181565 0.00018789 0.000211909
14 130 1788 0.000171207 0.000170154 0.000195649
15 140 1787 0.000159982 0.000154152 0.000185667
16 150 1786 0.000146935 0.000138749 0.000178943
17 160 1785 0.000135322 0.000124053 0.000170675
18 170 1784 0.000129908 0.000111292 0.000159361
19 180 1783 0.000130948 0.000101834 0.000146556
20 190 1782 0.000133549 9.6541e-05 0.000132621
21 200 1781 0.000133846 9.49068e-05 0.000117555
22 210 1780 0.000133239 9.42178e-05 0.000103989
23 220 1779 0.000135105 9.09978e-05 9.42981e-05
24 230 1778 0.000139321 8.40999e-05 8.7108e-05
25 240 1777 0.000142829 7.51394e-05 8.00319e-05
26 250 1776 0.00014371 6.59489e-05 7.36336e-05
27 260 1775 0.00014239 5.72096e-05 7.0676e-05
28 270 1774 0.000140239 4.95322e-05 7.18523e-05
29 280 1773 0.000138261 4.43652e-05 7.35751e-05
30 290 1772 0.000137026 4.20434e-05 7.12119e-05
31 300 1771 0.000137397 3.95709e-05 6.44636e-05
32 310 1770 0.000140219 3.33272e-05 5.78383e-05
33 320 1769 0.00014514 2.42645e-05 5.53522e-05
34 330 1768 0.000151086 1.76963e-05 5.60827e-05
35 340 1767 0.000157623 1.71566e-05 5.52814e-05
36 350 1766 0.000163581 2.06238e-05 4.99337e-05
37 360 1765 0.000165773 2.37276e-05 4.22644e-05
38 370 1764 0.000162592 2.45682e-05 3.66936e-05
39 380 1763 0.000156887 2.48579e-05 3.55903e-05
40 390 1762 0.000153069 2.72726e-05 3.86751e-05
41 400 1761 0.000152028 3.1859e-05 4.32177e-05
42 410 1760 0.000150087 3.58519e-05 4.50459e-05
43 420 1759 0.000143059 3.7436e-05 4.15563e-05
44 430 1758 0.000130494 3.82868e-05 3.37142e-05
45 440 1757 0.000116276 4.13156e-05 2.4472e-05
46 450 1756 0.000104498 4.80497e-05 1.52503e-05
47 460 1755 9.58313e-05 5.88478e-05 6.00766e-06
48 470 1754 8.95623e-05 7.25268e-05 -1.84027e-06
49 480 1753 8.58613e-05 8.55572e-05 -6.56339e-06
50 490 1752 8.35731e-05 9.41455e-05 -9.83691e-06
51 500 1751 7.88132e-05 9.70589e-05 -1.49779e-05
52 510 1750 6.92316e-05 9.59695e-05 -2.1177e-05
53 520 1749 5.79148e-05 9.34953e-05 -2.33777e-05
54 530 1748 4.97049e-05 9.16967e-05 -1.83195e-05
55 540 1747 4.46352e-05 9.19553e-05 -7.9906e-06
56 550 1746 3.83952e-05 9.41546e-05 3.00694e-06
57 560 1745 2.82405e-05 9.61732e-05 1.11459e-05
58 570 1744 1.63095e-05 9.53364e-05 1.5528e-05
59 580 1743 7.60837e-06 9.09135e-05 1.79406e-05
60 590 1742 5.43419e-06 8.48691e-05 2.09171e-05
61 600 1741 8.68306e-06 7.99169e-05 2.48717e-05
62 610 1740 1.37594e-05 7.70811e-05 2.76662e-05
63 620 1739 1.87177e-05 7.55519e-05 2.73441e-05
64 630 1738 2.42399e-05 7.45812e-05 2.40375e-05
65 640 1737 3.07277e-05 7.44596e-05 1.81228e-05
66 650 1736 3.74278e-05 7.57799e-05 9.02247e-06
67 660 1735 4.44531e-05 7.83381e-05 -2.70515e-06
68 670 1734 5.27221e-05 8.06149e-05 -1.44663e-05
69 680 1733 6.22634e-05 8.09744e-05 -2.41138e-05
70 690 1732 7.20259e-05 7.88432e-05 -3.10088e-05
71 700 1731 7.98294e-05 7.42986e-05 -3.46438e-05
72 710 1730 8.28964e-05 6.78939e-05 -3.54497e-05
73 720 1729 8.09545e-05 6.06826e-05 -3.65297e-05
74 730 1728 7.90535e-05 5.37237e-05 -4.0223e-05
75 740 1727 8.32237e-05 4.7785e-05 -4.42589e-05
76 750 1726 9.33094e-05 4.42603e-05 -4.51965e-05
77 760 1725 0.000102945 4.50888e-05 -4.46194e-05
78 770 1724 0.000106975 4.99218e-05 -4.77064e-05
79 780 1723 0.000105992 5.49199e-05 -5.62805e-05
80 790 1722 0.000103759 5.67854e-05 -6.61534e-05
81 800 1721 0.000102305 5.72364e-05 -7.24707e-05
82 810 1720 9.98115e-05 6.09714e-05 -7.51362e-05
83 820 1719 9.32316e-05 6.93044e-05 -7.66169e-05
84 830 1718 8.25841e-05 7.86305e-05 -7.73942e-05
85 840 1717 7.15884e-05 8.60751e-05 -7.66265e-05
86 850 1716 6.32673e-05 9.31662e-05 -7.48055e-05
87 860 1715 5.7354e-05 0.000101541 -7.26385e-05
88 870 1714 5.32391e-05 0.000108533 -6.8986e-05
89 880 1713 5.15422e-05 0.000109732 -6.14297e-05
90 890 1712 5.14586e-05 0.000104369 -4.92976e-05
91 900 1711 4.94527e-05 9.61352e-05 -3.58853e-05
92 910 1710 4.26822e-05 8.92845e-05 -2.59566e-05
93 920 1709 3.28358e-05 8.56027e-05 -2.09173e-05
94 930 1708 2.37783e-05 8.41483e-05 -1.82523e-05
95 940 1707 1.69432e-05 8.2537e-05 -1.59806e-05
96 950 1706 1.12994e-05 7.91706e-05 -1.51008e-05
97 960 1705 5.89561e-06 7.44409e-05 -1.64623e-05
98 970 1704 9.57818e-07 6.97066e-05 -1.71722e-05
99 980 1703 -3.39132e-06 6.60477e-05 -1.25253e-05
100 990 1702 -8.37092e-06 6.43486e-05 -1.97388e-06
101 1000 1701 -1.52813e-05 6.53643e-05 9.19175e-06
102 1010 1700 -2.2806e-05 6.84617e-05 1.56728e-05
103 1020 1699 -2.78377e-05 7.12468e-05 1.80506e-05
104 1030 1698 -2.93642e-05 7.07857e-05 2.09147e-05
105 1040 1697 -2.93855e-05 6.60319e-05 2.70298e-05
106 1050 1696 -2.98442e-05 5.94924e-05 3.52437e-05
107 1060 1695 -3.0391e-05 5.50343e-05 4.38486e-05
108 1070 1694 -3.03837e-05 5.38697e-05 5.33081e-05
109 1080 1693 -3.08024e-05 5.4465e-05 6.39493e-05
110 1090 1692 -3.21637e-05 5.54352e-05 7.30293e-05
111 1100 1691 -3.24903e-05 5.54016e-05 7.61414e-05
112 1110 1690 -2.96089e-05 5.13998e-05 7.16345e-05
113 1120 1689 -2.41683e-05 4.09701e-05 6.24746e-05
114 1130 1688 -1.87628e-05 2.57516e-05 5.34131e-05
115 1140 1687 -1.52069e-05 1.11247e-05 4.66378e-05
116 1150 1686 -1.30329e-05 1.63176e-06 4.13093e-05
117 1160 1685 -9.94395e-06 -3.32462e-06 3.64944e-05
118 1170 1684 -5.59725e-06 -8.90107e-06 3.2619e-05
119 1180 1683 -4.66545e-06 -1.88254e-05 2.97329e-05
120 1190 1682 -1.2524e-05 -3.11482e-05 2.67439e-05
121 1200 1681 -2.81563e-05 -4.08922e-05 2.37289e-05
122 1210 1680 -4.40924e-05 -4.4734e-05 2.28052e-05
123 1220 1679 -5.33688e-05 -4.26294e-05 2.53242e-05
124 1230 1678 -5.55498e-05 -3.73067e-05 2.9002e-05
125 1240 1677 -5.60801e-05 -3.26401e-05 2.99439e-05
126 1250 1676 -5.93656e-05 -3.07964e-05 2.71887e-05
127 1260 1675 -6.36814e-05 -3.06842e-05 2.24681e-05
128 1270 1674 -6.45754e-05 -2.97201e-05 1.74e-05
129 1280 1673 -6.15536e-05 -2.64149e-05 1.31881e-05
130 1290 1672 -5.7528e-05 -2.12643e-05 1.00957e-05
131 1300 1671 -5.33547e-05 -1.57541e-05 6.52791e-06
132 1310 1670 -4.7783e-05 -1.1e-05 1.17285e-06
133 1320 1669 -4.1774e-05 -7.60263e-06 -4.59266e-06
134 1330 1668 -3.79616e-05 -6.60694e-06 -7.8753e-06
135 1340 1667 -3.66642e-05 -8.79203e-06 -7.56122e-06
136 1350 1666 -3.62148e-05 -1.26232e-05 -5.40716e-06
137 1360 1665 -3.631e-05 -1.48405e-05 -4.03056e-06
138 1370 1664 -3.85416e-05 -1.37611e-05 -4.72828e-06
139 1380 1663 -4.36045e-05 -1.0922e-05 -6.42502e-06
140 1390 1662 -4.9519e-05 -8.7884e-06 -6.82584e-06
141 1400 1661 -5.37198e-05 -7.88072e-06 -5.70082e-06
142 1410 1660 -5.63148e-05 -6.4922e-06 -6.04355e-06
143 1420 1659 -5.9395e-05 -2.69321e-06 -9.85168e-06
144 1430 1658 -6.37546e-05 3.34336e-06 -1.49437e-05
145 1440 1657 -6.76825e-05 9.02378e-06 -1.83754e-05
146 1450 1656 -6.82067e-05 1.10819e-05 -2.10705e-05
147 1460 1655 -6.38429e-05 7.60286e-06 -2.61505e-05
148 1470 1654 -5.70134e-05 -1.81068e-07 -3.41603e-05
149 1480 1653 -5.21828e-05 -7.50837e-06 -4.21322e-05
150 1490 1652 -5.06179e-05 -9.47504e-06 -4.69978e-05
151 1500 1651 -4.89964e-05 -5.81156e-06 -4.86637e-05
152 1510 1650 -4.34665e-05 -7.55073e-07 -4.92446e-05
153 1520 1649 -3.37409e-05 1.74299e-06 -5.08481e-05
154 1530 1648 -2.34221e-05 1.1866e-06 -5.38577e-05
155 1540 1647 -1.70502e-05 -3.38273e-07 -5.6553e-05
156 1550 1646 -1.56337e-05 -7.03829e-07 -5.67276e-05
157 1560 1645 -1.495e-05 1.98677e-06 -5.34095e-05
158 1570 1644 -9.99865e-06 9.34347e-06 -4.78588e-05
159 1580 1643 -4.05125e-07 1.97824e-05 -4.30113e-05
160 1590 1642 9.87966e-06 2.86544e-05 -4.03875e-05
161 1600 1641 1.62275e-05 3.34732e-05 -3.83445e-05
162 1610 1640 1.63875e-05 3.58175e-05 -3.49705e-05
163 1620 1639 1.21236e-05 3.752e-05 -3.16026e-05
164 1630 1638 7.6791e-06 3.86712e-05 -3.21593e-05
165 1640 1637 5.13542e-06 3.88727e-05 -3.82688e-05
166 1650 1636 3.09771e-06 3.75386e-05 -4.59099e-05
167 1660 1635 -1.07836e-07 3.40363e-05 -4.89631e-05
168 1670 1634 -5.53974e-06 2.92545e-05 -4.57856e-05
169 1680 1633 -1.54628e-05 2.54361e-05 -3.98433e-05
170 1690 1632 -3.12515e-05 2.38457e-05 -3.46074e-05
171 1700 1631 -4.88506e-05 2.35844e-05 -3.14208e-05
172 1710 1630 -6.0495e-05 2.29959e-05 -3.08251e-05
173 1720 1629 -6.25553e-05 2.15304e-05 -3.25822e-05
174 1730 1628 -5.9412e-05 1.96325e-05 -3.55671e-05
175 1740 1627 -5.84085e-05 1.75491e-05 -3.91431e-05
176 1750 1626 -6.27756e-05 1.49421e-05 -4.38966e-05
177 1760 1625 -6.99202e-05 1.10448e-05 -4.98852e-05
178 1770 1624 -7.41304e-05 5.46735e-06 -5.49313e-05
179 1780 1623 -7.17926e-05 -3.10336e-07 -5.67892e-05
180 1790 1622 -6.55717e-05 -3.59766e-06 -5.611e-05
181 1800 1621 -6.26824e-05 -3.69435e-06 -5.53091e-05
182 1810 1620 -6.69507e-05 -2.76938e-06 -5.561e-05
183 1820 1619 -7.34432e-05 -2.66901e-06 -5.66611e-05
184 1830 1618 -7.36082e-05 -3.03201e-06 -5.72096e-05
185 1840 1617 -6.48678e-05 -3.53182e-06 -5.52548e-05
186 1850 1616 -5.26151e-05 -5.59377e-06 -5.03361e-05
187 1860 1615 -4.33729e-05 -9.31042e-06 -4.5662e-05
188 1870 1614 -3.96407e-05 -1.04123e-05 -4.43053e-05
189 1880 1613 -4.11305e-05 -4.9404e-06 -4.40098e-05
190 1890 1612 -4.6691e-05 4.48914e-06 -4.02126e-05
191 1900 1611 -5.38093e-05 1.12813e-05 -3.20019e-05
192 1910 1610 -5.86107e-05 1.24408e-05 -2.21217e-05
193 1920 1609 -5.84566e-05 1.12781e-05 -1.33932e-05
194 1930 1608 -5.4536e-05 1.24523e-05 -6.99217e-06
195 1940 1607 -5.09395e-05 1.45086e-05 -2.97913e-06
196 1950 1606 -5.1157e-05 1.08513e-05 -1.26988e-06
197 1960 1605 -5.48949e-05 -8.10956e-07 -1.17109e-06
198 1970 1604 -5.8229e-05 -1.51637e-05 1.32185e-07
199 1980 1603 -5.78209e-05 -2.65851e-05 5.82425e-06
200 1990 1602 -5.52172e-05 -3.57229e-05 1.58676e-05
20000 200
1 0 2001 0.000633756 0.000694013 0.000723704
2 10 2000 0.000590984 0.000652985 0.000681795
3 20 1999 0.000498713 0.000563142 0.000590828
4 30 1998 0.000418791 0.000481004 0.00050964
5 40 1997 0.000374616 0.000428135 0.000458873
6 50 1996 0.000349657 0.000390938 0.00042356
7 60 1995 0.000323148 0.000352588 0.000387438
8 70 1994 0.000290832 0.0003103 0.000348176
9 80 1993 0.000259065 0.000269487 0.000310537
10 90 1992 0.00023277 0.000233612 0.000277713
11 100 1991 0.00021184 0.000202317 0.000249796
12 110 1990 0.000194368 0.000174907 0.00022599
13 120 1989 0.000179485 0.000151789 0.000206235
14 130 1988 0.000166437 0.000132803 0.000191778
15 140 1987 0.00015366 0.000116749 0.000183383
16 150 1986 0.000140956 0.000102765 0.000178204
17 160 1985 0.000131107 9.12572e-05 0.000171364
18 170 1984 0.000127053 8.3145e-05 0.000161197
19 180 1983 0.000127813 7.89597e-05 0.000149197
20 190 1982 0.000129274 7.85467e-05 0.000135855
21 200 1981 0.000129081 8.04469e-05 0.000121519
22 210 1980 0.00012851 8.16847e-05 0.000109251
23 220 1979 0.000129242 7.98353e-05 0.000101639
24 230 1978 0.000130574 7.57755e-05 9.69047e-05
25 240 1977 0.000130893 7.13596e-05 9.1424e-05
26 250 1976 0.000130097 6.65561e-05 8.47163e-05
27 260 1975 0.00012892 6.01937e-05 7.9839e-05
28 270 1974 0.000127134 5.26318e-05 7.86548e-05
29 280 1973 0.000124023 4.61354e-05 7.85582e-05
30 290 1972 0.000120569 4.19436e-05 7.52523e-05
31 300 1971 0.000119831 3.7804e-05 6.82004e-05
32 310 1970 0.000123646 3.0147e-05 6.14329e-05
33 320 1969 0.000129785 1.94165e-05 5.87179e-05
